code;name;url;active-ingredient;laboratory
P00015275;FLUIXX;https://pe.ivademecum.com/medicamento-fluixx-hersil-cod-A14EE9FB7B672C1E;Antitusivos, expectorantes, mucolíticos;HERSIL
P00015276;FLUKOL;https://pe.ivademecum.com/medicamento-flukol-farmacom-cod-99952066276E09F5;Antimicóticos;FARMACOM
P00015277;FLUKONOR;https://pe.ivademecum.com/medicamento-flukonor-nordic-cod-82402CD58DB37558;Antimicóticos;NORDIC
P00015278;FLUMETOL NF;https://pe.ivademecum.com/medicamento-flumetol-nf-sophia-cod-1B04065D614431E0;Antihistamínicos oftálmicos;SOPHIA
P00015279;FLUMIL;https://pe.ivademecum.com/medicamento-flumil-refasa-cod-AB3E158B80BF687A;Antimicóticos;REFASA
P00015280;FLUMIVIT;https://pe.ivademecum.com/medicamento-flumivit-medrock-cod-684C77B46C88B481;Antitusivos, expectorantes, mucolíticos;MEDROCK
P00015281;FLUMIVIT JUNIOR;https://pe.ivademecum.com/medicamento-flumivit-junior-medrock-cod-AC72662A32ABD985;Antitusivos, expectorantes, mucolíticos;MEDROCK
P00015282;FLUNARIZINA;https://pe.ivademecum.com/medicamento-flunarizina-sante-cod-88829D478EA40B12;Anticinetóticos;LA SANTE
P00015283;FLUNARIZINA GENFAR;https://pe.ivademecum.com/medicamento-flunarizina-genfar-genfar-cod-3F8848EDCABD5B20;Anticinetóticos;GENFAR
P00015284;FLUNOMYIL;https://pe.ivademecum.com/medicamento-flunomyil-vanoci-cod-685919B667B4E612;Antimicóticos;VANOCI
P00015285;FLUORESCEINA SODICA AL 10%;https://pe.ivademecum.com/medicamento-fluoresceina-sodica-10-oftalmomedica-cod-B078BA068913535F;Diagnóstico y cirugía;OFTALMOMEDICA
P00015286;FLUORESCEINA STRIPS;https://pe.ivademecum.com/medicamento-fluoresceina-strips-oftalmomedica-cod-0655215AF575CCBC;Diagnóstico y cirugía;OFTALMOMEDICA
P00015287;FLUOROURACILO;https://pe.ivademecum.com/medicamento-fluorouracilo-carrion-cod-9655E67B6C68E059;Antimetabolitos;CARRION
P00015288;FLUOROURACILO;https://pe.ivademecum.com/medicamento-fluorouracilo-oncomed-cod-F4E7E4DA24307873;Antimetabolitos;ONCOMED
P00015289;FLUOROURACILO;https://pe.ivademecum.com/medicamento-fluorouracilo-palmagyar-cod-E525FD04B0DF29B6;Antimetabolitos;PALMAGYAR
P00015290;FLUOROURACILO;https://pe.ivademecum.com/medicamento-fluorouracilo-perulab-cod-EE9AC67C441C566B;Antimetabolitos;PERULAB
P00015291;FLUOROURACILO;https://pe.ivademecum.com/medicamento-fluorouracilo-pfizer-cod-305AE1D55C562694;Antimetabolitos;PFIZER
P00015292;FLUOXETINA;https://pe.ivademecum.com/medicamento-fluoxetina-ac-farma-cod-5665F7299DE370B7;Antidepresivos;AC FARMA
P00015293;FLUOXETINA;https://pe.ivademecum.com/medicamento-fluoxetina-medrock-cod-CB2E69E1FC288936;Antidepresivos;MEDROCK
P00015294;FLUOXETINA FMNDTRIA;https://pe.ivademecum.com/medicamento-fluoxetina-fmndtria-farmindustria-cod-A50D079B24B44190;Antidepresivos;FARMINDUSTRIA
P00015295;FLUOXETINA GENFAR;https://pe.ivademecum.com/medicamento-fluoxetina-genfar-genfar-cod-15879E050AFA4F05;Antidepresivos;GENFAR
P00015296;FLUQUIM;https://pe.ivademecum.com/medicamento-fluquim-induquimica-cod-8A79A0F352B2657A;Antigripales;INDUQUIMICA
P00015297;FLURAN - RANBAXY;https://pe.ivademecum.com/medicamento-fluran-ranbaxy-ranbaxy-prp-cod-9C87DB7A613A7871;Antidepresivos;RANBAXY-PRP
P00015298;FLURINOL;https://pe.ivademecum.com/medicamento-flurinol-boehringer-cod-3C0C2BE80D84F862;Antialérgicos, antihist., corticoides asoc.;BOEHRINGER
P00015299;FLUTAMIDA;https://pe.ivademecum.com/medicamento-flutamida-ac-farma-cod-DF004DA577A0A8F8;Hormonas y antagonistas hormonales;AC FARMA
P00015300;FLUTAMIDA;https://pe.ivademecum.com/medicamento-flutamida-induquimica-cod-DDE3DEB316F4744A;Hormonas y antagonistas hormonales;INDUQUIMICA
P00015301;FLUTICORT;https://pe.ivademecum.com/medicamento-fluticort-d-m-pharma-cod-004D4FBF93D90400;Antiasmáticos y broncodilatadores;D&M PHARMA
P00015302;FLUTIMAR;https://pe.ivademecum.com/medicamento-flutimar-biotoscana-cod-2EC9A79ED803EF75;Antiasmáticos y broncodilatadores;BIOTOSCANA
P00015303;FLUTIVENT;https://pe.ivademecum.com/medicamento-flutivent-d-m-pharma-cod-A3A95DBEA393F117;Antiasmáticos y broncodilatadores;D&M PHARMA
P00015304;FLUTOX;https://pe.ivademecum.com/medicamento-flutox-lukoll-cod-F72D53434117F94F;Antitusivos, expectorantes, mucolíticos;LUKOLL
P00015305;FLUVOXIM;https://pe.ivademecum.com/medicamento-fluvoxim-sun-pharma-cod-FD95865A175EB8FD;Antidepresivos;SUN PHARMA
P00015306;FLUXETINA;https://pe.ivademecum.com/medicamento-fluxetina-lcg-cod-45D40BC050FEAC87;Antidepresivos;LCG
P00015307;FLUZOLE 150;https://pe.ivademecum.com/medicamento-fluzole-150-torres-pharma-cod-3C0C03D27653EBEA;Analgésicos;TORRES PHARMA
P00015308;FOCUSET;https://pe.ivademecum.com/medicamento-focuset-induquimica-cod-7A88593AD05BF0A6;Vitaminas, minerales, oligoelementos;INDUQUIMICA
P00015309;FOLCRES;https://pe.ivademecum.com/medicamento-folcres-panalab-cod-B68CAAEDE1609B9B;Terapéutica de la alopecia;PANALAB
P00015310;FOLIC ACID;https://pe.ivademecum.com/medicamento-folic-acid-terbonova-cod-D061FEB54AA2B782;Antianémicos;TERBONOVA
P00015311;FOLIC ACID B-6 & B-12;https://pe.ivademecum.com/medicamento-folic-acid-b-6-b-12-arion-mason-cod-9D4F02ED1E5D8A86;Vitaminas, minerales, oligoelementos;ARION MASON
P00015312;FOLICMED;https://pe.ivademecum.com/medicamento-folicmed-albis-consumo-cod-4670E4C89B031A7E;Antianémicos;ALBIS CONSUMO
P00015313;FOLINATO CALCICO;https://pe.ivademecum.com/medicamento-folinato-calcico-perulab-cod-6A9BF229E2B8556E;Antimetabolitos;PERULAB
P00015314;FOLINATO DE CALCIO;https://pe.ivademecum.com/medicamento-folinato-calcio-ac-farma-cod-11946A36EF782BA3;Antimetabolitos;AC FARMA
P00015315;FOLINATO DE CALCIO;https://pe.ivademecum.com/medicamento-folinato-calcio-vitalis-cod-E3D23760B40A6299;Antimetabolitos;VITALIS
P00015316;FOLLITRIN 75UI;https://pe.ivademecum.com/medicamento-follitrin-75ui-quality-pharma-cod-1A63A83E5C40797A;Inductores de la ovulación;QUALITY PHARMA
P00015317;FOLREX;https://pe.ivademecum.com/medicamento-folrex-catalysis-cod-12994374EB246604;Antianémicos;CATALYSIS
P00015318;FONASTERIN;https://pe.ivademecum.com/medicamento-fonasterin-pharmacheck-cod-BE99CEA34EECFFAF;Terapéutica de la alopecia;PHARMACHECK
P00015319;FORANE;https://pe.ivademecum.com/medicamento-forane-abbott-cod-32BD9A4B80C0F538;Anestésicos;ABBOTT
P00015320;FORCAN;https://pe.ivademecum.com/medicamento-forcan-eske-group-cod-08F06AB253CE4452;Antimicóticos;ESKE GROUP
P00015321;FORMANCE;https://pe.ivademecum.com/medicamento-formance-abbott-cod-D260F03B4F7D8B1E;Leches y suplementos dietéticos;ABBOTT
P00015322;FORMILAB;https://pe.ivademecum.com/medicamento-formilab-keyfarm-cod-3C5D13F926CACC95;Hipoglucemiantes orales e inyectables;KEYFARM
P00015323;FORMINAL 850MG;https://pe.ivademecum.com/medicamento-forminal-850mg-eske-group-cod-753D8A8DA3404F3C;Hipoglucemiantes orales e inyectables;ESKE GROUP
P00015324;FORNAX;https://pe.ivademecum.com/medicamento-fornax-magma-cod-31A322EA917F71F5;Antibióticos;MAGMA
P00015325;FORTAVIT;https://pe.ivademecum.com/medicamento-fortavit-albis-consumo-cod-C1F4860B521D3E25;Antirreumáticos;ALBIS CONSUMO
P00015326;FORTINIL;https://pe.ivademecum.com/medicamento-fortinil-quimfa-cod-E2D851C25DCC3013;Hipertensores;QUIMFA
P00015327;FORTUM;https://pe.ivademecum.com/medicamento-fortum-gsk-cod-8E19E0EAB3D700E7;Antibióticos;GSK
P00015328;FOSAMAX;https://pe.ivademecum.com/medicamento-fosamax-msd-cod-2C828253F8A7CB86;Medicamentos c/acción sobre metabolismo óseo;MSD
P00015329;FOSAMAX PLUS;https://pe.ivademecum.com/medicamento-fosamax-plus-msd-cod-A052897809132808;Medicamentos c/acción sobre metabolismo óseo;MSD
P00015330;FOSAPLUS;https://pe.ivademecum.com/medicamento-fosaplus-portugal-cod-61BE972BB8C16D50;Medicamentos c/acción sobre metabolismo óseo;PORTUGAL
P00015331;FOSAVIT;https://pe.ivademecum.com/medicamento-fosavit-medrock-cod-ECBE600CCE32425A;Medicamentos c/acción sobre metabolismo óseo;MEDROCK
P00015332;FOSFACLIN;https://pe.ivademecum.com/medicamento-fosfaclin-perulab-cod-2D07A6BE4BEBD803;Catárticos - Enemas;PERULAB
P00015333;FOSFATO DE POTASIO;https://pe.ivademecum.com/medicamento-fosfato-potasio-dany-cod-4826383507F93AE8;Electrolitoterapia;DANY
P00015334;FOSFOCIL;https://pe.ivademecum.com/medicamento-fosfocil-senosiain-cod-98DE5C4BCF5A3F11;Antiinfecciosos urinarios;SENOSIAIN
P00015335;FOSFOCIL G.U.;https://pe.ivademecum.com/medicamento-fosfocil-g-u-senosiain-cod-5DDB8BC185C76D03;Antiinfecciosos urinarios;SENOSIAIN
P00015336;FOSFOKALIUM;https://pe.ivademecum.com/medicamento-fosfokalium-trifarma-cod-F6C437035C538A1A;Electrolitoterapia;TRIFARMA
P00015337;FOSMIN 70MG;https://pe.ivademecum.com/medicamento-fosmin-70mg-refasa-cod-9E34AE799CF60A43;Medicamentos c/acción sobre metabolismo óseo;REFASA
P00015338;FOSMIN PLUS;https://pe.ivademecum.com/medicamento-fosmin-plus-refasa-cod-86C54D9BAF7D0ECF;Medicamentos c/acción sobre metabolismo óseo;REFASA
P00015339;FOTOCREM-P FPS 50+;https://pe.ivademecum.com/medicamento-fotocrem-p-fps-50-lukoll-cod-08005AC5D6AE83BE;Protectores solares;LUKOLL
P00015340;FOTOPROTECTOR ISDIN;https://pe.ivademecum.com/medicamento-fotoprotector-isdin-abl-pharma-cod-15E52E4BDE7E7A99;Protectores solares;ABL PHARMA
P00015341;FOTOPROTECTOR ISDIN EXTREM;https://pe.ivademecum.com/medicamento-fotoprotector-isdin-extrem-abl-pharma-cod-498B6C5D9CE9241C;Protectores solares;ABL PHARMA
P00015342;FOTOPROTECTOR ISDIN EXTREM UVA;https://pe.ivademecum.com/medicamento-fotoprotector-isdin-extrem-uva-abl-pharma-cod-E841FA505244AC5B;Protectores solares;ABL PHARMA
P00015343;FOTOPROTECTOR ISDIN ULTRA;https://pe.ivademecum.com/medicamento-fotoprotector-isdin-ultra-abl-pharma-cod-876268047BEAEFD3;Protectores solares;ABL PHARMA
P00015344;FOTOPROTECTOR SOLAR D'HIPOGLOS;https://pe.ivademecum.com/medicamento-fotoprotector-solar-d-hipoglos-abl-pharma-cod-BC7A9DF5F1E851CF;Protectores solares;ABL PHARMA
P00015345;FOTOSOL ULTRA 50;https://pe.ivademecum.com/medicamento-fotosol-ultra-50-d-m-pharma-cod-6CD7CEB2A620520B;Protectores solares;D&M PHARMA
P00015346;FRAMIDEX NF;https://pe.ivademecum.com/medicamento-framidex-nf-lansier-cod-9B75BF44F38521FA;Antibióticos, corticoides, descongest. asoc.;LANSIER
P00015347;FREEGEN;https://pe.ivademecum.com/medicamento-freegen-ophtha-cod-729CB43C9308F4D8;Lágrimas, baños y colirios inespecíficos;OPHTHA
P00015348;FREEGEN GEL;https://pe.ivademecum.com/medicamento-freegen-gel-ophtha-cod-3A57F58987326975;Lágrimas, baños y colirios inespecíficos;OPHTHA
P00015349;FREEGO ENTERAL FEEDING;https://pe.ivademecum.com/medicamento-freego-enteral-feeding-abbott-cod-196FA92ED98E5CDD;Dietas modulares;ABBOTT
P00015350;FRESH SKIN BODY;https://pe.ivademecum.com/medicamento-fresh-skin-body-skin-master-cod-A6CA5DA5E549587E;Dermatocosméticos;SKIN MASTER
P00015351;FRESH SKIN FACE;https://pe.ivademecum.com/medicamento-fresh-skin-face-skin-master-cod-5D36C76172B7016C;Dermatocosméticos;SKIN MASTER
P00015352;FRESH TEARS;https://pe.ivademecum.com/medicamento-fresh-tears-allergan-cod-479A5817B41BDE30;Lágrimas, baños y colirios inespecíficos;ALLERGAN
P00015353;FREX CLEAN T;https://pe.ivademecum.com/medicamento-frex-clean-t-sophia-cod-7E2FB92F32E9FACE;Dermatocosméticos;SOPHIA
P00015354;FREX CLEANT T;https://pe.ivademecum.com/medicamento-frex-cleant-t-frexen-cod-6FD92C87C802E7DC;Dermatocosméticos;FREXEN
P00015355;FRUTAZYM;https://pe.ivademecum.com/medicamento-frutazym-sanitas-cod-6466F6EFFBBA0CCE;Colagogos, colerét., digest., hepatoprot.;SANITAS
P00015356;FRUTENZIMA;https://pe.ivademecum.com/medicamento-frutenzima-farmindustria-cod-56C3C564C8C92992;Colagogos, colerét., digest., hepatoprot.;FARMINDUSTRIA
P00015357;FRUTTI PED;https://pe.ivademecum.com/medicamento-frutti-ped-b-braun-cod-A9EBB1AA31DCC1F7;Dietas modulares;B.BRAUN
P00015358;FRUTTIFLEX;https://pe.ivademecum.com/medicamento-fruttiflex-b-braun-cod-45CC6C3653B5C021;Dietas modulares;B.BRAUN
P00015359;FUCIDIN;https://pe.ivademecum.com/medicamento-fucidin-leo-pharma-cod-871A53A10996ECE9;Antibióticos tópicos;LEO PHARMA
P00015360;FUCIDIN UNGÜENTO;https://pe.ivademecum.com/medicamento-fucidin-ung-ento-leo-pharma-cod-1EE49FD8973222DA;Antibióticos tópicos;LEO PHARMA
P00015361;FUCOMISOL;https://pe.ivademecum.com/medicamento-fucomisol-s-j-roxfarma-cod-A2891FA2F2B4D61E;Antimicóticos;S.J.ROXFARMA
P00015362;FULL SPECTRUM NF;https://pe.ivademecum.com/medicamento-full-spectrum-nf-terbonova-cod-43CA8D39E2824D5E;;TERBONOVA
P00015363;FUNCADEN;https://pe.ivademecum.com/medicamento-funcaden-iqfarma-cod-4930D078718C707A;Antimicóticos tópicos;IQFARMA
P00015364;FUNGIMED;https://pe.ivademecum.com/medicamento-fungimed-albis-consumo-cod-63BD5142DA64AE5C;Antimicóticos tópicos;ALBIS CONSUMO
P00015365;FUNGISIL;https://pe.ivademecum.com/medicamento-fungisil-maquifarma-cod-FC36CA77E87B6DCC;Antimicóticos tópicos;MAQUIFARMA
P00015366;FUNGOCAMT;https://pe.ivademecum.com/medicamento-fungocamt-farmaceutica-latina-cod-81E1273354E3DEBF;Antiinfecciosos vaginales;FARMACEUTICA LATINA
P00015367;FUNGOCARE;https://pe.ivademecum.com/medicamento-fungocare-genfar-cod-A387A3151614CFCC;Antimicóticos tópicos;GENFAR
P00015368;FUNGOFAR;https://pe.ivademecum.com/medicamento-fungofar-lafar-peru-cod-0E1C6962C2C44D9F;Antiseborreicos;LAFAR PERU
P00015369;FUNGOTOPIC;https://pe.ivademecum.com/medicamento-fungotopic-ivax-cod-F217EAA459850BF2;Antimicóticos tópicos;IVAX
P00015370;FUNGUSTIL;https://pe.ivademecum.com/medicamento-fungustil-albis-consumo-cod-7A6C557FE097A703;Antimicóticos tópicos;ALBIS CONSUMO
P00015371;FUNGUSTIL 1% GEL;https://pe.ivademecum.com/medicamento-fungustil-1-gel-albis-consumo-cod-DFC6B79C5CA0494A;Antimicóticos tópicos;ALBIS CONSUMO
P00015372;FUNIDE;https://pe.ivademecum.com/medicamento-funide-lafrancol-cod-29841C0DC07DB574;Antimicóticos;LAFRANCOL
P00015373;FUNZAL;https://pe.ivademecum.com/medicamento-funzal-gynopharm-cod-8141275ADA6F4745;Antimicóticos;GYNOPHARM
P00015374;FUNZAL TWIN;https://pe.ivademecum.com/medicamento-funzal-twin-gynopharm-cod-924CF0AA2148A848;Antimicóticos;GYNOPHARM
P00015375;FURACIN;https://pe.ivademecum.com/medicamento-furacin-medifarma-cod-2FB9A8CC6D108B9D;Antibióticos tópicos;MEDIFARMA
P00015376;FURAX;https://pe.ivademecum.com/medicamento-furax-orbis-cod-6451715F6AF8071B;Intestinales y genitourinarios;ORBIS
P00015377;FURAZAL;https://pe.ivademecum.com/medicamento-furazal-alpharmaco-sac-cod-0477AC451F267D22;Intestinales y genitourinarios;ALPHARMACO SAC
P00015378;FURAZOLIDONA;https://pe.ivademecum.com/medicamento-furazolidona-medrock-cod-9F83E74F3D87DF2A;Intestinales y genitourinarios;MEDROCK
P00015379;FURAZOLIDONA;https://pe.ivademecum.com/medicamento-furazolidona-portugal-cod-3DB97B6B322EC54C;Intestinales y genitourinarios;PORTUGAL
P00015380;FURAZOLIDONA;https://pe.ivademecum.com/medicamento-furazolidona-induquimica-cod-7E7AE0E20473BE79;Intestinales y genitourinarios;INDUQUIMICA
P00015381;FURITEX;https://pe.ivademecum.com/medicamento-furitex-pharmed-corp-cod-A76E539A48AE8260;Intestinales y genitourinarios;PHARMED CORP.
P00015382;FUROLAX;https://pe.ivademecum.com/medicamento-furolax-keyfarm-cod-D73EC580BE009F08;Intestinales y genitourinarios;KEYFARM
P00015383;FUROSEMIDA;https://pe.ivademecum.com/medicamento-furosemida-pharmagen-cod-BB7876A1BA5D4102;Antihipertensivos;PHARMAGEN
P00015384;FUROSEMIDA;https://pe.ivademecum.com/medicamento-furosemida-sanderson-cod-83E2359413FB8D78;Antihipertensivos;SANDERSON
P00015385;FUROSEMIDA FMNDTRIA;https://pe.ivademecum.com/medicamento-furosemida-fmndtria-farmindustria-cod-16D8BBAD9D87F0A3;Antihipertensivos;FARMINDUSTRIA
P00015386;FUROSEMIDA GENFAR;https://pe.ivademecum.com/medicamento-furosemida-genfar-genfar-cod-2229044975F26EEF;Antihipertensivos;GENFAR
P00015387;FUROSEMIDA IQFARMA;https://pe.ivademecum.com/medicamento-furosemida-iqfarma-iqfarma-cod-C6C8516B22205170;Antihipertensivos;IQFARMA
P00015388;FUROSEMIDA QUILAB;https://pe.ivademecum.com/medicamento-furosemida-quilab-quilab-generic-cod-00B6B78E485046B1;Antihipertensivos;QUILAB GENERIC.
P00015389;FUROXINOL;https://pe.ivademecum.com/medicamento-furoxinol-siegfried-cod-98795FE7C951E756;Antibióticos;SIEGFRIED
P00015390;FUROXONA;https://pe.ivademecum.com/medicamento-furoxona-medifarma-cod-877F15D4E58F0859;Intestinales y genitourinarios;MEDIFARMA
P00015391;FUROXONA FORTE;https://pe.ivademecum.com/medicamento-furoxona-forte-medifarma-cod-A369C3D3F8E3907E;Intestinales y genitourinarios;MEDIFARMA
P00015392;FUSIBIOTIC;https://pe.ivademecum.com/medicamento-fusibiotic-lukoll-cod-BBE4A136AB3F506B;Antibióticos tópicos;LUKOLL
P00015393;FUZEON;https://pe.ivademecum.com/medicamento-fuzeon-roche-cod-45E0EB036F5CF132;Antivirales;ROCHE
P00015394;FUZOL PAULY;https://pe.ivademecum.com/medicamento-fuzol-pauly-lafrancol-cod-836D316ABCC391C2;Antimicóticos;LAFRANCOL
P00015395;G GENTS LUBRICANTE NATURAL;https://pe.ivademecum.com/medicamento-g-gents-lubricante-natural-drokasa-cod-734FFB926AAB2D7E;Lubricantes vaginales;DROKASA
P00015396;GAAP;https://pe.ivademecum.com/medicamento-gaap-sophia-cod-71D3CB412F1C9B52;Antiglaucomatosos y mióticos;SOPHIA
P00015397;GABANTIN 300;https://pe.ivademecum.com/medicamento-gabantin-300-sun-pharma-cod-E08B592A806FFB62;Antiepilépticos;SUN PHARMA
P00015398;GABANTIN 400;https://pe.ivademecum.com/medicamento-gabantin-400-sun-pharma-cod-BD326295BDBF3986;Antiepilépticos;SUN PHARMA
P00015399;GABAPENTINA;https://pe.ivademecum.com/medicamento-gabapentina-iqfarma-cod-C0AD7F22F4C8C9B6;Antiepilépticos;IQFARMA
P00015400;GABAPENTINA;https://pe.ivademecum.com/medicamento-gabapentina-medrock-cod-19119881842E0BF9;Antiepilépticos;MEDROCK
P00015401;GABAPIN 300;https://pe.ivademecum.com/medicamento-gabapin-300-intas-cod-4B80F9DDEA4FB0F5;Antiepilépticos;INTAS
P00015402;GADILEX;https://pe.ivademecum.com/medicamento-gadilex-gabblan-cod-077C3ECC19450A6D;Antiasmáticos y broncodilatadores;GABBLAN
P00015403;GADOBLOC;https://pe.ivademecum.com/medicamento-gadobloc-medigroup-cod-A836931385D8E07C;Antianginosos;MEDIGROUP
P00015404;GADOLAX;https://pe.ivademecum.com/medicamento-gadolax-medigroup-cod-215DDB85856B6EE9;Catárticos - Enemas;MEDIGROUP
P00015405;GAIN PLUS 3 CON EYE Q PLUS;https://pe.ivademecum.com/medicamento-gain-plus-3-eye-q-plus-abbott-cod-9D2E057C8B393120;Leches y suplementos dietéticos;ABBOTT
P00015406;GAIN PLUS ADVANCE 3 EYE-Q;https://pe.ivademecum.com/medicamento-gain-plus-advance-3-eye-q-abbott-cod-50BA48D3439C407E;Leches y suplementos dietéticos;ABBOTT
P00015407;GALAREN;https://pe.ivademecum.com/medicamento-galaren-fada-pharma-cod-654CA1714618A841;Curarizantes;FADA PHARMA
P00015408;GALVUS;https://pe.ivademecum.com/medicamento-galvus-novartis-pharma-cod-7A55E7A02259744D;Hipoglucemiantes orales e inyectables;NOVARTIS PHARMA
P00015409;GALVUS MET;https://pe.ivademecum.com/medicamento-galvus-met-novartis-pharma-cod-29824AD401858E10;Hipoglucemiantes orales e inyectables;NOVARTIS PHARMA
P00015410;GAMAL-B;https://pe.ivademecum.com/medicamento-gamal-b-brisafarma-cod-585390A839B1ACCD;Estimulantes del apetito;BRISAFARMA
P00015411;GAMALATE B6;https://pe.ivademecum.com/medicamento-gamalate-b6-ferrer-grupo-cod-B3FC50D7507E0280;Nootrópicos;FERRER GRUPO
P00015412;GAMMAGARD;https://pe.ivademecum.com/medicamento-gammagard-baxter-cod-531AFAEE29021F90;Sueros e inmunoglobulinas;BAXTER
P00015413;GANAXIN;https://pe.ivademecum.com/medicamento-ganaxin-mediderm-cod-5B73216D78F99479;Antiacneicos;MEDIDERM
P00015414;GANFORT;https://pe.ivademecum.com/medicamento-ganfort-allergan-cod-3B1615C5301EF17D;Antiglaucomatosos y mióticos;ALLERGAN
P00015415;GARDASIL;https://pe.ivademecum.com/medicamento-gardasil-msd-cod-56010FA80A919DA4;Vacunas;MSD
P00015416;GARDIL;https://pe.ivademecum.com/medicamento-gardil-keyfarm-cod-0AE2CDB2A60FECB3;Intestinales y genitourinarios;KEYFARM
P00015417;GARLITON (AJOS);https://pe.ivademecum.com/medicamento-garliton-ajos-pharmatech-cod-0132ADC04742E5CE;Leches y suplementos dietéticos;PHARMATECH
P00015418;GARYDOL;https://pe.ivademecum.com/medicamento-garydol-cinfa-cod-3FBACCFAAE51880D;Productos de uso orofaríngeo;CINFA
P00015419;GASELAB;https://pe.ivademecum.com/medicamento-gaselab-keyfarm-cod-41C04C47B5ACC9FC;Antiflatulentos;KEYFARM
P00015420;GASEO 3;https://pe.ivademecum.com/medicamento-gaseo-3-medifarma-cod-28149921C5D751D0;Afecciones neurovegetativas;MEDIFARMA
P00015421;GASEO-END;https://pe.ivademecum.com/medicamento-gaseo-end-g-r-cod-A5BE773714E99AAE;Antiflatulentos;G & R
P00015422;GASEOFLAT;https://pe.ivademecum.com/medicamento-gaseoflat-intipharma-cod-EAF45DEED2940610;Antiflatulentos;INTIPHARMA
P00015423;GASEOLIQ;https://pe.ivademecum.com/medicamento-gaseoliq-siegfried-cod-D113B6B6A0DCF9EF;Antiflatulentos;SIEGFRIED
P00015424;GASEOMEDIC;https://pe.ivademecum.com/medicamento-gaseomedic-lafarmed-cod-3BA34794C881689D;Antiflatulentos;LAFARMED
P00015425;GASEOPHAR;https://pe.ivademecum.com/medicamento-gaseophar-farvet-cod-A1449509D2922235;Antiflatulentos;FARVET
P00015426;GASEOPLUS;https://pe.ivademecum.com/medicamento-gaseoplus-hersil-cod-26D6A5CB60953088;Antiflatulentos;HERSIL
P00015427;GASEOVET;https://pe.ivademecum.com/medicamento-gaseovet-medifarma-cod-45F79059902472E7;Antiflatulentos;MEDIFARMA
P00015428;GASEOVET MS;https://pe.ivademecum.com/medicamento-gaseovet-ms-medifarma-cod-AC11B0A791E7292A;Antiácidos;MEDIFARMA
P00015429;GASLESS FLASH;https://pe.ivademecum.com/medicamento-gasless-flash-induquimica-cod-6B6E1BACDA0B09C3;Antiflatulentos;INDUQUIMICA
P00015430;GASLESS MAX;https://pe.ivademecum.com/medicamento-gasless-max-induquimica-cod-987790F416F50B90;Antiflatulentos;INDUQUIMICA
P00015431;GASLESS ULTRA;https://pe.ivademecum.com/medicamento-gasless-ultra-induquimica-cod-FFE58D16FFC96E42;Antiflatulentos;INDUQUIMICA
P00015432;GASTRIFLAM;https://pe.ivademecum.com/medicamento-gastriflam-sherfarma-cod-406A3AD57F47FAB1;Antiulcerosos y antisecretores;SHERFARMA
P00015433;GASTRINE;https://pe.ivademecum.com/medicamento-gastrine-cipa-cod-D34512877F6FF156;Antiácidos;CIPA
